date,temperature,humidity,luminosity
2022-11-17 14:52:54.739,24.9,35.7,1532
2022-11-17 14:52:49.695,24.9,35.5,1532
2022-11-17 14:52:44.652,24.9,35.4,1533
2022-11-17 14:52:39.608,24.9,35.5,1532
2022-11-17 14:52:34.565,24.8,35.5,1536
2022-11-17 14:52:29.521,24.8,35.5,1535
2022-11-17 14:52:24.479,24.9,35.5,1535
2022-11-17 14:52:19.436,24.9,35.5,1535
2022-11-17 14:52:14.393,24.8,35.7,1536
2022-11-17 14:52:09.350,24.9,35.9,1539
2022-11-17 14:52:04.308,24.9,36.1,1536
2022-11-17 14:51:59.264,24.9,36.2,1532
2022-11-17 14:51:54.220,24.8,36.1,1537
2022-11-17 14:51:49.176,24.8,36.0,1537
2022-11-17 14:51:44.133,24.9,36.2,1533
2022-11-17 14:51:39.089,24.8,36.3,1534
2022-11-17 14:51:34.045,24.9,36.6,1540
2022-11-17 14:51:29.001,24.9,36.6,1538
2022-11-17 14:51:23.957,24.9,36.5,1534
2022-11-17 14:51:18.913,24.9,36.3,1528
2022-11-17 14:51:13.870,25.0,36.3,1527
2022-11-17 14:51:08.827,24.9,36.4,1526
2022-11-17 14:51:03.784,24.9,36.5,1528
2022-11-17 14:50:58.740,24.9,36.5,1529
2022-11-17 14:50:53.696,24.9,36.1,1533
2022-11-17 14:50:48.652,24.9,36.1,1533
2022-11-17 14:50:43.609,24.9,36.0,1534
2022-11-17 14:50:38.565,24.9,35.9,1535
2022-11-17 14:50:33.521,24.9,35.6,1533
2022-11-17 14:50:28.478,24.9,35.4,1533
2022-11-17 14:50:23.435,24.9,35.5,1532
2022-11-17 14:50:18.392,24.9,35.8,1528
2022-11-17 14:50:13.349,24.9,35.6,1532
2022-11-17 14:50:08.307,24.8,35.6,1521
2022-11-17 14:50:03.263,24.9,35.7,751
2022-11-17 14:49:58.220,24.9,35.7,1523
2022-11-17 14:49:53.177,24.9,35.6,1520
2022-11-17 14:49:48.133,24.9,35.6,1519
2022-11-17 14:49:43.089,24.9,35.5,1517
2022-11-17 14:49:38.044,24.9,35.7,1518
2022-11-17 14:49:33.001,24.9,35.9,1518
2022-11-17 14:49:27.957,24.9,36.2,1517
2022-11-17 14:49:22.913,24.9,36.2,1521
2022-11-17 14:49:17.870,24.9,36.2,1515
2022-11-17 14:49:12.826,24.8,36.0,1518
2022-11-17 14:49:07.783,24.8,36.0,1520
2022-11-17 14:49:02.740,24.9,36.1,1513
2022-11-17 14:48:57.697,24.9,36.0,1518
2022-11-17 14:48:52.654,24.9,36.0,1516
2022-11-17 14:48:47.610,24.8,36.0,1515
2022-11-17 14:48:42.567,24.8,36.0,1519
2022-11-17 14:48:37.523,24.9,35.9,1514
2022-11-17 14:48:32.479,24.8,35.9,1521
2022-11-17 14:48:27.435,24.8,35.9,1516
2022-11-17 14:48:22.391,24.8,35.8,1518
2022-11-17 14:48:17.347,24.9,35.9,1514
2022-11-17 14:48:12.304,24.9,35.9,1520
2022-11-17 14:48:07.259,24.9,35.7,1517
2022-11-17 14:48:02.216,24.9,35.6,1514
2022-11-17 14:47:57.172,24.9,35.6,1521
2022-11-17 14:47:52.129,24.9,35.5,1513
2022-11-17 14:47:47.085,24.9,35.5,1522
2022-11-17 14:47:42.041,24.9,35.2,1518
2022-11-17 14:47:36.997,24.8,35.1,1520
2022-11-17 14:47:31.953,24.9,35.0,1522
2022-11-17 14:47:26.909,24.9,35.2,1517
2022-11-17 14:47:21.865,24.9,35.2,1521
2022-11-17 14:47:16.821,24.9,35.3,1523
2022-11-17 14:47:11.778,24.9,35.4,1516
2022-11-17 14:47:06.734,24.9,35.3,1521
2022-11-17 14:47:01.691,24.9,35.3,1517
2022-11-17 14:46:56.647,24.9,35.3,1520
2022-11-17 14:46:51.603,24.9,35.2,1516
2022-11-17 14:46:46.560,24.9,35.4,1519
2022-11-17 14:46:41.515,24.9,35.4,1520
2022-11-17 14:46:36.472,24.9,35.7,1518
2022-11-17 14:46:31.428,24.9,35.7,1523
2022-11-17 14:46:26.384,24.9,35.8,1520
2022-11-17 14:46:21.339,24.9,35.5,1515
2022-11-17 14:46:16.296,24.9,35.3,927
2022-11-17 14:46:11.252,24.9,35.2,1409
2022-11-17 14:46:06.210,24.9,35.3,1517
2022-11-17 14:46:01.166,24.9,35.5,1515
2022-11-17 14:45:56.122,24.8,35.8,1519
2022-11-17 14:45:51.080,24.8,36.2,1520
2022-11-17 14:45:46.037,24.9,36.3,1518
2022-11-17 14:45:40.993,24.9,36.3,1519
2022-11-17 14:45:35.949,24.8,36.1,1523
2022-11-17 14:45:30.906,24.9,35.9,1521
2022-11-17 14:45:25.863,24.9,35.8,1517
2022-11-17 14:45:20.819,24.9,35.6,1516
2022-11-17 14:45:15.776,24.9,35.6,1518
2022-11-17 14:45:10.733,24.9,35.5,1520
2022-11-17 14:45:05.689,24.9,35.5,1521
2022-11-17 14:45:00.645,24.9,35.5,1518
2022-11-17 14:44:55.601,24.9,35.6,1518
2022-11-17 14:44:50.559,24.9,35.5,1518
2022-11-17 14:44:45.515,24.9,35.5,1517
2022-11-17 14:44:40.473,24.9,35.4,1517
2022-11-17 14:44:35.429,24.9,35.3,1516
2022-11-17 14:44:30.385,24.9,35.4,1522
2022-11-17 14:44:25.341,25.0,35.4,1523
2022-11-17 14:44:20.298,25.0,35.6,1522
2022-11-17 14:44:15.255,25.0,35.8,1521
2022-11-17 14:44:10.211,24.9,35.7,1520
2022-11-17 14:44:05.167,25.0,35.8,1519
2022-11-17 14:44:00.124,24.9,35.7,1515
2022-11-17 14:43:55.080,24.9,35.5,1515
2022-11-17 14:43:50.037,25.0,35.5,1513
2022-11-17 14:43:44.993,24.9,35.4,1515
2022-11-17 14:43:39.950,24.9,35.3,1516
2022-11-17 14:43:34.906,24.9,35.3,1514
2022-11-17 14:43:29.863,24.9,35.5,1511
2022-11-17 14:43:24.819,24.9,35.6,1513
2022-11-17 14:43:19.776,24.9,35.7,1514
2022-11-17 14:43:14.732,24.9,36.0,1516
2022-11-17 14:43:09.688,24.9,36.0,1518
2022-11-17 14:43:04.646,24.9,36.0,1518
2022-11-17 14:42:59.602,24.9,35.9,1516
2022-11-17 14:42:54.559,24.9,35.7,1513
2022-11-17 14:42:49.515,24.9,35.6,1515
2022-11-17 14:42:44.472,24.9,35.6,1514
2022-11-17 14:42:39.430,24.9,35.5,1516
2022-11-17 14:42:34.387,24.9,35.5,1518
2022-11-17 14:42:29.344,25.0,35.2,1519
2022-11-17 14:42:24.301,25.0,35.2,1519
2022-11-17 14:42:19.258,25.0,35.1,1519
2022-11-17 14:42:14.215,24.9,35.2,1516
2022-11-17 14:42:09.172,24.9,35.3,1515
2022-11-17 14:42:04.128,24.9,35.3,1518
2022-11-17 14:41:59.084,24.9,35.2,1518
2022-11-17 14:41:54.040,25.0,35.4,1514
2022-11-17 14:41:48.996,25.0,35.3,1515
2022-11-17 14:41:43.952,25.0,35.2,1518
2022-11-17 14:41:38.909,24.9,35.2,1518
2022-11-17 14:41:33.866,25.1,35.3,1520
2022-11-17 14:41:28.823,25.0,35.4,1517
2022-11-17 14:41:23.779,25.0,35.5,1519
2022-11-17 14:41:18.736,25.1,35.8,1528
2022-11-17 14:41:13.692,25.0,35.7,1526
2022-11-17 14:41:08.649,25.0,35.6,1526
2022-11-17 14:41:03.605,25.0,35.6,1524
2022-11-17 14:40:58.561,25.1,35.6,1495
2022-11-17 14:40:53.517,25.0,35.6,1398
2022-11-17 14:40:48.473,25.0,35.7,1522
2022-11-17 14:40:43.431,25.1,35.6,1517
2022-11-17 14:40:38.388,25.0,35.5,1525
2022-11-17 14:40:33.345,25.1,35.6,1525
2022-11-17 14:40:28.301,25.0,35.7,1521
2022-11-17 14:40:23.257,25.1,36.0,1485
2022-11-17 14:40:18.213,25.1,36.1,1527
2022-11-17 14:40:13.170,25.0,36.2,1526
2022-11-17 14:40:08.126,25.0,36.4,1530
2022-11-17 14:40:03.084,24.9,36.2,1522
